#Name,Male/Female,Blade/Gunner,Level,HR,Rarity,Slots,Min Defense,Max Defense,Fire Res,Water Res,Thunder Res,Ice Res,Dragon Res,Skill 1,Points 1,Skill 2,Points 2,Skill 3,Points 3,Skill 4,Points 4,Skill 5,Points 5,Skill 6,Points 6,Skill 7,Points 7,Material 1,Num 1,Material 2,Num 2,Material 3,Num 3,Material 4,Num 4,Material 5,Num 5
一角龙腿甲,0,0,40,0,0,1,32,32,2,4,-4,-2,0,斗魂,2,耐震,2,底力,2,加护,-2,,,,,,,一角龙的延髓,18,一角龙的坚甲,18,土蜂幼虫,9,光水晶,9,金喵玉,3
一角龙护腿,0,1,40,0,0,1,24,24,1,3,-3,-1,0,斗魂,2,耐震,2,底力,2,加护,-2,,,,,,,一角龙的延髓,18,一角龙的坚甲,18,土蜂幼虫,9,光水晶,9,金喵玉,3
祸星龙腿甲,0,0,40,0,0,3,32,32,2,-4,2,2,0,集中,2,重击,2,伏击,3,龙属性攻击,2,体力,-3,,,,,祸星龙的刚翼,18,祸星龙的尖角,12,灾星龙鳞,9,龙骨【大】,9,光水晶,9
祸星龙护腿,0,1,40,0,0,3,24,24,1,-3,1,1,0,集中,2,重击,2,伏击,3,龙属性攻击,2,体力,-3,,,,,祸星龙的刚翼,18,祸星龙的尖角,12,灾星龙鳞,9,龙骨【大】,9,光水晶,9
雌火龙腿甲,0,0,40,0,0,0,32,32,4,2,-2,0,-4,毒抵抗,2,体力,4,强韧,3,气绝抵抗,-1,,,,,,,雌火龙的优质棘,18,雌火龙的坚壳,18,土蜂幼虫,9,光水晶,9,金喵玉,3
雌火龙护腿,0,1,40,0,0,0,24,24,3,1,-1,0,-3,毒抵抗,2,体力,4,强韧,3,气绝抵抗,-1,,,,,,,雌火龙的优质棘,18,雌火龙的坚壳,18,土蜂幼虫,9,光水晶,9,金喵玉,3
片耳黑狼鸟腿甲,0,0,40,0,0,0,32,32,4,-6,4,0,2,听觉保护,2,特殊攻击,2,研磨师,2,回复速度,-2,,,,,,,独耳黑狼鸟的坚壳,18,独耳黑狼鸟的韧翼膜,18,红角蝶,9,辉龙石,9,金喵玉,3
片耳黑狼鸟护腿,0,1,40,0,0,0,24,24,3,-5,3,0,1,听觉保护,2,特殊攻击,2,反动,2,回复速度,-2,,,,,,,独耳黑狼鸟的坚壳,18,独耳黑狼鸟的韧翼膜,18,红角蝶,9,辉龙石,9,金喵玉,3
断刃一角龙腿甲,0,0,40,0,0,2,32,32,2,4,-4,-2,0,体术,2,痛击,2,攻击,3,气息,-2,,,,,,,断刃一角龙的延髓,18,断刃一角龙的坚甲,18,断刃一角龙的靭尾,12,红角蝶,9,金喵玉,3
断刃一角龙护腿,0,1,40,0,0,2,24,24,1,3,-3,-1,0,体术,2,痛击,2,攻击,3,气息,-2,,,,,,,断刃一角龙的延髓,18,断刃一角龙的坚甲,18,断刃一角龙的靭尾,12,红角蝶,9,金喵玉,3
烈焰雌火龙腿甲,0,0,40,0,0,3,32,32,6,2,-2,0,-4,剑术,1,火属性攻击,3,防御,-1,,,,,,,,,烈焰的优质棘,18,烈焰的坚壳,18,红角蝶,9,辉龙石,9,金喵玉,3
烈焰雌火龙护腿,0,1,40,0,0,3,24,24,5,1,-1,0,-3,伏击,1,火属性攻击,3,防御,-1,,,,,,,,,烈焰的优质棘,18,烈焰的坚壳,18,红角蝶,9,辉龙石,9,金喵玉,3
奇航腿甲,0,0,40,0,0,2,32,32,2,-2,4,2,-6,底力,2,倒地之力,3,食事,2,回复速度,-2,,,,,,,吞渊龙的坚岩壳,18,炮钢砂,12,沙渊的龙神玉,9,兽骨【大】,9,辉龙石,9
奇航护腿,0,1,40,0,0,2,24,24,1,-1,3,1,-5,底力,2,倒地之力,3,食事,2,回复速度,-2,,,,,,,吞渊龙的坚岩壳,18,炮钢砂,12,沙渊的龙神玉,9,兽骨【大】,9,辉龙石,9
明光【具足】,0,0,40,0,0,3,32,32,-6,6,-2,2,0,耐震,2,根性,2,水属性攻击,2,食事,-2,,,,,,,泌酸腺,18,砦蟹之重甲,18,红角蝶,9,辉龙石,9,金喵玉,3
乌锤【具足】,0,1,40,0,0,3,24,24,-5,5,-1,1,0,耐震,2,根性,2,水属性攻击,2,食事,-2,,,,,,,泌酸腺,18,砦蟹之重甲,18,红角蝶,9,辉龙石,9,金喵玉,3
赤冶【具足】,0,0,40,0,0,1,32,32,4,-2,0,-4,2,剑术,1,回复速度,2,匠,2,火属性攻击,2,锋利度,-2,,,,,极炼蟹糕,18,砦蟹之极上甲,18,土蜂幼虫,9,光水晶,9,金喵玉,3
莽山【具足】,0,1,40,0,0,1,24,24,4,-2,0,-4,2,痛击,1,回复速度,2,装填术,2,火属性攻击,2,快速装填,-2,,,,,极炼蟹糕,18,砦蟹之极上甲,18,土蜂幼虫,9,光水晶,9,金喵玉,3
真晓风重靴,0,0,1,0,0,0,2,2,0,0,0,0,0,回复速度,2,观察眼,2,吃货,2,,,,,,,,,温暖的毛皮,6,大野猪的皮,4,迷之骨,3,兽骨【小】,3,铁矿石,3
真晓风轻靴,0,1,1,0,0,0,1,1,0,0,0,0,0,回复速度,2,观察眼,2,吃货,2,,,,,,,,,温暖的毛皮,6,大野猪的皮,4,迷之骨,3,兽骨【小】,3,铁矿石,3
武罗腿甲,0,0,40,0,0,0,35,35,-2,2,-4,4,0,回复速度,3,锋利度,2,斗魂,5,刺伤,2,耐力回复,-3,,,,,剑极狼的锐牙,18,剑极狼的尖爪,18,剑极狼的獠齿,12,土蜂幼虫,9,金喵玉,3
武罗护腿,0,1,40,0,0,0,22,22,-1,1,-3,3,0,回复速度,3,锋利度,2,斗魂,5,刺伤,2,耐力回复,-3,,,,,剑极狼的锐牙,18,剑极狼的尖爪,18,剑极狼的獠齿,12,土蜂幼虫,9,金喵玉,3
银闪腿甲,0,0,40,0,0,2,35,35,-2,0,6,-4,0,加护,2,雷属性攻击,2,荷尔蒙,1,回避性能,2,研磨师,-2,,,,,极电精华,18,电甲虫的大颚,18,土蜂幼虫,9,光水晶,9,金喵玉,3
银闪护腿,0,1,40,0,0,2,25,25,-1,0,5,-3,0,加护,2,雷属性攻击,2,荷尔蒙,1,回避性能,2,快速装填,-2,,,,,极电精华,18,电甲虫的大颚,18,土蜂幼虫,9,光水晶,9,金喵玉,3
初阶雄火龙腿甲,0,0,40,0,0,1,32,32,4,0,-2,0,-4,攻击,3,火属性攻击,3,体力,-2,,,,,,,,,火龙的刚翼,18,爆炎袋,18,红角蝶,9,辉龙石,9,金喵玉,3
初阶雄火龙护腿,0,1,40,0,0,1,24,24,3,0,-1,0,-3,攻击,3,火属性攻击,3,体力,-2,,,,,,,,,火龙的刚翼,18,爆炎袋,18,红角蝶,9,辉龙石,9,金喵玉,3
初阶轰龙腿甲,0,0,40,0,0,1,32,32,4,-2,-4,2,-2,听觉保护,4,千里眼,3,食事,2,防御,3,研磨师,-2,,,,,轰龙的坚壳,18,轰龙的锐牙,12,轰龙的颚,9,兽骨【大】,9,辉龙石,9
初阶轰龙护腿,0,1,40,0,0,1,24,24,3,-1,-3,-1,1,听觉保护,4,强韧,3,食事,2,攻击,3,反动,-2,,,,,轰龙的坚壳,18,轰龙的锐牙,12,轰龙的颚,9,兽骨【大】,9,辉龙石,9
水龙腿甲,0,0,40,0,0,2,32,32,-4,6,-6,2,2,逆境,2,特殊攻击,3,广域化,3,,,,,,,,,水龙的上鳍,18,水龙的翼膜,18,虾的大壳,12,红角蝶,9,金喵玉,3
水龙护腿,0,1,40,0,0,2,24,24,-3,5,-5,1,1,逆境,2,特殊攻击,3,广域化,3,,,,,,,,,水龙的上鳍,18,水龙的翼膜,18,虾的大壳,12,红角蝶,9,金喵玉,3
角龙腿甲,0,0,40,0,0,2,35,35,4,0,0,-6,0,耐震,2,耐力回复,2,剑术,4,研磨师,-3,,,,,,,角龙的坚甲,18,角龙的坚尾甲,18,红角蝶,9,辉龙石,9,金喵玉,3
角龙护腿,0,1,40,0,0,2,22,22,3,0,0,-5,0,贯通弹强化,2,耐力回复,2,反动,4,特殊攻击,-3,,,,,,,角龙的坚甲,18,角龙的坚尾甲,18,红角蝶,9,辉龙石,9,金喵玉,3
苍火龙腿甲,0,0,40,0,0,2,35,35,4,0,0,-2,-4,听觉保护,3,达人,4,锋利度,2,体力,-2,,,,,,,苍火龙的刚翼,18,苍蓝的爆炎袋,18,土蜂幼虫,9,光水晶,9,金喵玉,3
苍火龙护腿,0,1,40,0,0,2,25,25,3,0,0,-1,-3,听觉保护,3,达人,4,通常弹强化,2,体力,-2,,,,,,,苍火龙的刚翼,18,苍蓝的爆炎袋,18,土蜂幼虫,9,光水晶,9,金喵玉,3
灰晶蝎腿甲,0,0,40,0,0,2,35,35,-2,2,0,2,-2,甲壳猎人,2,回复速度,2,听觉保护,3,体力,-2,,,,,,,灰晶蝎的坚壳,18,灰晶蝎的辉晶石,18,土蜂幼虫,9,光水晶,9,金喵玉,3
灰晶蝎护腿,0,1,40,0,0,2,25,25,-1,1,0,1,-1,甲壳猎人,2,回复速度,2,听觉保护,3,体力,-2,,,,,,,灰晶蝎的坚壳,18,灰晶蝎的辉晶石,18,土蜂幼虫,9,光水晶,9,金喵玉,3
钢龙腿甲,0,0,40,0,0,2,35,35,-2,2,-4,6,-6,回避性能,3,集中,2,毒抵抗,-2,,,,,,,,,钢龙的坚壳,18,钢龙的尖爪,18,红角蝶,9,辉龙石,9,金喵玉,3
钢龙护腿,0,1,40,0,0,2,25,25,-1,1,-3,5,-5,回避性能,3,集中,2,毒抵抗,-2,,,,,,,,,钢龙的坚壳,18,钢龙的尖爪,18,红角蝶,9,辉龙石,9,金喵玉,3
砂岩龙腿甲,0,0,40,0,0,2,35,35,2,-2,0,-4,2,KO术,3,集中,2,强韧,1,耐力回复,-2,,,,,,,砂岩龙的坚背壳,18,砂岩龙的优质翼,18,红角蝶,9,辉龙石,9,金喵玉,3
砂岩龙护腿,0,1,40,0,0,2,25,25,1,-1,0,-3,1,KO术,3,集中,2,强韧,1,耐力回复,-2,,,,,,,砂岩龙的坚背壳,18,砂岩龙的优质翼,18,红角蝶,9,辉龙石,9,金喵玉,3
金眠鸟腿甲,0,0,40,0,0,3,35,35,-4,2,-2,2,0,睡眠抵抗,1,鸟龙猎人,2,认真,3,防御,-3,,,,,,,眠鸟的纯金爪,18,眠鸟的催眠袋,12,眠鸟的纯金石,9,龙骨【大】,9,光水晶,9
金眠鸟护腿,0,1,40,0,0,3,25,25,-3,1,-1,1,0,睡眠抵抗,1,鸟龙猎人,2,认真,3,防御,-3,,,,,,,眠鸟的纯金爪,18,眠鸟的催眠袋,12,眠鸟的纯金石,9,龙骨【大】,9,光水晶,9
樱火龙腿甲,0,0,40,0,0,1,35,35,4,0,-2,0,-4,底力,3,火属性攻击,3,风压抵抗,3,飞龙猎人,2,,,,,,,樱火龙的上棘,18,樱红的爆炎袋,18,红角蝶,9,辉龙石,9,金喵玉,3
樱火龙护腿,0,1,40,0,0,1,25,25,3,0,-1,0,-3,底力,3,火属性攻击,3,风压抵抗,3,飞龙猎人,2,,,,,,,樱火龙的上棘,18,樱红的爆炎袋,18,红角蝶,9,辉龙石,9,金喵玉,3
荒厄龙腿甲,0,0,40,0,0,2,35,35,2,-2,-2,-2,4,耐震,2,痛击,2,KO术,2,耐力回复,-2,,,,,,,荒厄龙的蛮爪,18,荒厄龙的剑鳞,18,荒厄龙的角,12,红角蝶,9,金喵玉,3
荒厄龙护腿,0,1,40,0,0,2,25,25,1,-1,-1,-1,3,耐震,2,痛击,2,KO术,2,耐力回复,-2,,,,,,,荒厄龙的蛮爪,18,荒厄龙的剑鳞,18,荒厄龙的角,12,红角蝶,9,金喵玉,3
炎狮子腿甲,0,0,40,0,0,2,40,40,4,-4,0,-2,0,锋利度,3,气绝抵抗,3,回避性能,3,耐暑,2,耐寒,-3,,,,,炎狮子的尖爪,18,炎狮子的尖牙,12,炎狮子的刚髭,9,上兽骨,9,灵鹤石,9
炎狮子护腿,0,1,40,0,0,2,26,26,3,-3,0,-1,0,快速装填,3,气绝抵抗,3,回避性能,3,耐暑,2,耐寒,-3,,,,,炎狮子的尖爪,18,炎狮子的尖牙,12,炎狮子的刚髭,9,上兽骨,9,灵鹤石,9
霞龙腿甲,0,0,40,0,0,2,40,40,-6,2,0,4,-4,听觉保护,4,气息,1,风压抵抗,3,耐力回复,-2,,,,,,,霞龙的尖爪,18,霞龙的锐牙,12,霞龙的长舌,9,上龙骨,9,辉水晶,9
霞龙护腿,0,1,40,0,0,2,26,26,-5,1,0,3,-3,听觉保护,4,气息,1,风压抵抗,3,耐力回复,-2,,,,,,,霞龙的尖爪,18,霞龙的锐牙,12,霞龙的长舌,9,上龙骨,9,辉水晶,9
熔岩龙腿甲,0,0,40,0,0,2,40,40,4,-4,0,0,2,集中,2,根性,2,火属性攻击,1,水耐性,-3,,,,,,,熔岩龙的锐牙,18,熔岩龙的尾鳍,18,龙目蜻蜓,9,辉水晶,9,金喵玉,3
熔岩龙护腿,0,1,40,0,0,2,26,26,3,-3,0,0,1,集中,2,根性,2,火属性攻击,1,水耐性,-3,,,,,,,熔岩龙的锐牙,18,熔岩龙的尾鳍,18,龙目蜻蜓,9,辉水晶,9,金喵玉,3
白一角龙腿甲,0,0,40,0,0,2,40,40,0,4,-6,-4,4,底力,3,匠,2,达人,1,加护,-2,,,,,,,白一角龙的坚甲,18,白一角龙的坚尾甲,18,白一角龙的韧尾,12,龙目蜻蜓,9,金喵玉,3
白一角龙护腿,0,1,40,0,0,2,26,26,0,3,-5,-3,3,底力,3,装填术,2,达人,1,加护,-2,,,,,,,白一角龙的坚甲,18,白一角龙的坚尾甲,18,白一角龙的韧尾,12,龙目蜻蜓,9,金喵玉,3
Purple Slicemargl Greaves,0,0,0,0,0,2,36,36,2,-2,-2,-2,5,特殊攻击,3,剑术,1,锋利度,-2,匠,1,麻痹抵抗,3,,,,,,,,,,,,,,
Purple Slicemargl Leggings,0,1,0,0,0,2,36,36,2,-2,-2,-2,5,特殊攻击,3,反动,1,快速装填,-2,装填术,1,麻痹抵抗,3,,,,,,,,,,,,,,
Rajang Greaves,0,0,0,0,0,2,36,36,2,-2,-2,-2,5,斗魂,2,集中,1,回避距离,2,龙耐性,2,气息,-1,,,,,,,,,,,,,,
Rajang Leggings,0,1,0,0,0,2,36,36,2,-2,-2,-2,5,斗魂,2,集中,1,回避距离,2,龙耐性,2,气息,-1,,,,,,,,,,,,,,
V.Tartaronis Greaves,0,0,0,0,0,2,36,36,2,-2,-2,-2,5,听觉保护,4,加护,3,痛击,1,飞龙猎人,2,,,,,,,,,,,,,,,,
V.Tartaronis Leggings,0,1,0,0,0,2,36,36,2,-2,-2,-2,5,听觉保护,4,加护,3,痛击,1,飞龙猎人,2,,,,,,,,,,,,,,,,
Gravios Greaves,0,0,0,0,0,2,36,36,2,-2,-2,-2,5,体力,6,防御性能,4,防御强化,2,体术,-3,,,,,,,,,,,,,,,,
Gravios Leggings,0,1,0,0,0,2,36,36,2,-2,-2,-2,5,体力,6,快速装填,4,散弹强化,2,体术,-2,,,,,,,,,,,,,,,,
Ele Merphistophelin Greaves,0,0,0,0,0,3,36,36,2,-2,-2,-2,5,属性攻击,3,耐震,2,锁气绝,2,特殊攻击,-2,,,,,,,,,,,,,,,,
Ele Merphistophelin Leggings,0,1,0,0,0,3,36,36,2,-2,-2,-2,5,属性攻击,3,耐震,2,通常弹强化,2,特殊攻击,-2,,,,,,,,,,,,,,,,
GonnGenn Hermitaur Greaves,0,0,40,0,2,1,74,74,0,4,-2,-4,0,防御性能,2,水耐性,5,锋利度,2,炮术,2,研磨师,-3,,,,,,,,,,,,,,
GonnGenn Hermitaur Leggings,0,1,40,0,2,1,74,74,0,4,-2,-4,0,贯通弹强化,3,水耐性,4,反动,2,速射,2,快速装填,-2,,,,,,,,,,,,,,
Rusted Kushala Daora Greaves,0,0,40,0,2,1,74,74,0,4,-2,-4,0,回避距离,3,无伤,2,体术,2,毒抵抗,-1,,,,,,,,,,,,,,,,
Rusted Kushala Daora Leggings,0,1,40,0,2,1,74,74,0,4,-2,-4,0,回避距离,3,无伤,2,体术,2,毒抵抗,-1,,,,,,,,,,,,,,,,
Yama Tsukami Greaves,0,0,40,0,2,2,74,74,0,4,-2,-4,0,剑术,2,食事,1,匠,2,加护,-3,麻痹抵抗,3,,,,,,,,,,,,,,
Yama Tsukami Leggings,0,1,40,0,2,2,74,74,0,4,-2,-4,0,快速装填,3,食事,1,装填术,2,加护,-3,麻痹抵抗,3,,,,,,,,,,,,,,
Zinogre Greaves,0,0,40,0,2,2,74,74,0,4,-2,-4,0,认真,4,雷属性攻击,4,锋利度,3,牙兽猎人,2,气息,-2,,,,,,,,,,,,,,
Zinogre Leggings,0,1,40,0,2,2,74,74,0,4,-2,-4,0,认真,4,雷属性攻击,4,集中,4,牙兽猎人,2,气息,-2,,,,,,,,,,,,,,
Onimusha Greaves,0,0,40,0,2,1,74,74,0,4,-2,-4,0,达人,3,痛击,2,毒抵抗,3,回避距离,2,攻击,-3,,,,,,,,,,,,,,
Onimusha Leggings,0,1,40,0,2,1,74,74,0,4,-2,-4,0,达人,3,痛击,2,毒抵抗,3,回避距离,2,攻击,-3,,,,,,,,,,,,,,
Arbiter Estrellian Greaves,0,0,40,0,2,2,74,74,0,4,-2,-4,0,蝶舞,2,集中,3,攻击,-3,,,,,,,,,,,,,,,,,,
Arbiter Estrellian Leggings,0,1,40,0,2,2,74,74,0,4,-2,-4,0,蝶舞,2,集中,3,攻击,-3,,,,,,,,,,,,,,,,,,
Barioth Greaves,0,0,40,0,2,2,74,74,0,4,-2,-4,0,耐力消耗,2,冰属性攻击,3,体术,2,耐泥雪,2,耐力回复,-2,,,,,,,,,,,,,,
Barioth Leggings,0,1,40,0,2,2,74,74,0,4,-2,-4,0,耐力消耗,2,冰属性攻击,3,体术,2,耐泥雪,2,耐力回复,-2,,,,,,,,,,,,,,
Deviljho Greaves,0,0,40,0,2,1,74,74,0,4,-2,-4,0,匠,2,锋利度,2,千里眼,2,饥饿感,-2,,,,,,,,,,,,,,,,
Deviljho Leggings,0,1,40,0,2,1,74,74,0,4,-2,-4,0,装填术,2,反动,2,千里眼,2,饥饿感,-2,,,,,,,,,,,,,,,,
Kirin Greaves,0,0,40,0,2,2,74,74,0,4,-2,-4,0,属性攻击,3,加护,2,耐力消耗,2,体力,-2,,,,,,,,,,,,,,,,
Kirin Leggings,0,1,40,0,2,2,74,74,0,4,-2,-4,0,属性攻击,3,加护,2,耐力消耗,2,体力,-2,,,,,,,,,,,,,,,,
Lao-Shan Lung Greaves,0,0,40,0,2,2,74,74,0,4,-2,-4,0,匠,2,重击,2,攻击,5,耐震,2,回复速度,-2,,,,,,,,,,,,,,
Lao-Shan Lung Leggings,0,1,40,0,2,2,74,74,0,4,-2,-4,0,匠,1,重击,1,攻击,1,耐震,1,回复速度,-1,,,,,,,,,,,,,,
Caeserber Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,千里眼,1,食事,3,体力,3,攻击,1,,,,,,,,,,,,,,,,
Velocidrome Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,气绝抵抗,3,研磨师,2,千里眼,2,药王,2,,,,,,,,,,,,,,,,
Bulldrome Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,耐力回复,3,体力,2,强韧,2,防御,3,,,,,,,,,,,,,,,,
Yian Kut-ku Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,体力,3,攻击,4,火耐性,3,加护,2,听觉保护,-2,,,,,,,,,,,,,,
Gendrome Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,麻痹抵抗,2,特殊攻击,3,回复速度,3,体力,3,毒抵抗,,,,,,,,,,,,,,,
Baelidae Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,KO术,2,研磨师,1,高速设置,2,攻击,3,气息,-1,,,,,,,,,,,,,,
Yellow Caeserber Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,耐泥雪,2,高速设置,1,回复速度,4,耐震,2,,,,,,,,,,,,,,,,
Gypceros Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,毒抵抗,3,气绝抵抗,3,雷耐性,2,耐力消耗,3,,,,,,,,,,,,,,,,
Congalala Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,抗菌,2,特殊攻击,2,食事,2,强韧,3,饥饿感,-2,,,,,,,,,,,,,,
Cephadrome Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,耐暑,2,回避距离,2,会心术,2,体术,2,耐寒,-2,,,,,,,,,,,,,,
Chramine Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,风压抵抗,3,回避性能,2,耐暑,2,无伤,2,耐力回复,-2,,,,,,,,,,,,,,
Hermitaur Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,防御性能,2,防御,3,节食,2,风压抵抗,2,雷耐性,-2,,,,,,,,,,,,,,
Ceanataur Feet S,0,0,1,0,8,0,1,1,0,0,0,0,0,锋利度,2,匠,2,达人,2,研磨师,2,体力,-3,,,,,,,,,,,,,,
Ghost Caeserber Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,逆境,2,根性,1,听觉保护,2,回复速度,3,耐力回复,-2,,,,,,,,,,,,,,
Swordmaster Ceanataur Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,达人,3,会心术,2,研磨术,2,回避距离,2,气绝抵抗,-2,,,,,,,,,,,,,,
Ice Chramine Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,研磨师,2,冰属性攻击,3,剑术,2,回复速度,2,毒抵抗,-2,,,,,,,,,,,,,,
Yian Garuga Feet S,0,0,1,0,8,0,1,1,0,0,0,0,0,锋利度,3,达人,4,听觉保护,3,受身,2,,,,,,,,,,,,,,,,
Basarios Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,睡眠抵抗,2,加护,3,防御,2,防御强化,2,麻痹抵抗,-2,,,,,,,,,,,,,,
Dread Baelidae Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,毒抵抗,3,麻痹抵抗,2,牙兽猎人,2,特殊攻击,3,睡眠抵抗,-2,,,,,,,,,,,,,,
Gold Congalala Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,底力,4,重击,2,食事,3,抗菌,2,防御,-2,,,,,,,,,,,,,,
Blue Kut-Ku Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,耐力消耗,2,达人,1,集中,2,火属性攻击,2,体力,-2,,,,,,,,,,,,,,
Purple Gypceros Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,气绝抵抗,4,风压抵抗,2,雷耐性,3,耐力回复,2,,,,,,,,,,,,,,,,
Khezu Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,节食,2,回复速度,5,广域化,3,雷属性攻击,2,气绝抵抗,-2,,,,,,,,,,,,,,
Hypnocatrice Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,睡眠抵抗,2,体术,3,气息,2,荷尔蒙,1,耐力回复,-2,,,,,,,,,,,,,,
Blangonga Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,冰属性攻击,3,耐寒,1,耐震,2,底力,2,气绝抵抗,-2,,,,,,,,,,,,,,
Red Khezu Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,恢复量,2,广域化,4,耐力回复,2,雷耐性,3,回复速度,-2,,,,,,,,,,,,,,
Crystal Basarios Feet S,0,0,1,0,8,3,1,1,0,0,0,0,0,防御强化,3,食事,2,耐泥雪,2,重击,2,攻击,-2,,,,,,,,,,,,,,
Silver Hypnocatrice Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,睡眠抵抗,1,荷尔蒙,2,特殊攻击,3,回避性能,2,火耐性,-2,,,,,,,,,,,,,,
One-Eared Garuga Feet S,0,0,1,0,8,0,1,1,0,0,0,0,0,听觉保护,4,斗魂,3,研磨师,2,气绝抵抗,2,回复速度,-2,,,,,,,,,,,,,,
Lightenna Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,加护,3,雷属性攻击,3,荷尔蒙,2,回避性能,3,研磨师,-2,,,,,,,,,,,,,,
Pariapuria Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,防御性能,3,耐震,1,水属性攻击,3,匠,2,耐力消耗,-2,,,,,,,,,,,,,,
Rathian Feet S,0,0,1,0,8,3,1,1,0,0,0,0,0,恢复量,2,火属性攻击,2,体力,4,千里眼,3,回复速度,-2,,,,,,,,,,,,,,
Monoblos Feet S,0,0,1,0,8,1,1,1,0,0,0,0,0,斗魂,3,耐震,1,底力,4,受身,2,底力,-2,,,,,,,,,,,,,,
Shattered Monoblos Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,体术,2,痛击,2,达人,4,攻击,3,气息,-2,,,,,,,,,,,,,,
Akura Vashimu Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,锋利度,2,防御性能,3,攻击,2,属性耐性,2,特殊攻击,-2,,,,,,,,,,,,,,
Estrellian Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,蝶舞,2,气息,2,伏击,2,研磨术,2,,,,,,,,,,,,,,,,
Uragaan Feet S,0,0,1,0,8,0,1,1,0,0,0,0,0,防御,5,集中,3,拔刀灭气,3,火耐性,2,水耐性,-1,,,,,,,,,,,,,,
Plesioth Feet S,0,0,1,0,8,2,1,1,0,0,0,0,0,逆境,2,水属性攻击,3,广域化,3,高速设置,2,,,,,,,,,,,,,,,,
